external_id,Gender,overall_risk_flag,payment method,avg_price,City,Trip_ID,Trip_Time,Fare,Trip_Duration_min,Distance_km,Pickup_Zone,Dropoff_Zone,Peak,IsValidTrip,TripHour,TripMonth,TripWeekday,IsWeekend,InvalidReason
989554,Male,Medium Risk,Cash,0.1703,Zarqa,53483,4/8/2024 19:41,1.4,21,8.22,City Center,Industrial Zone,0,1,19,4,1,0,
914099,Male,High Risk,Cash,0.2153,Irbid,53484,1/26/2024 17:04,1.72,28,7.99,University Area,City Center,1,1,17,1,5,1,
947688,Male,High Risk,Cash,0.226,Zarqa,53485,1/21/2024 21:44,2.33,38,10.31,Residential,Residential,1,1,21,1,7,0,
967999,Male,Medium Risk,Cash,0.2174,Amman,53486,1/13/2024 9:20,2.97,30,13.66,Downtown,Business District,0,1,9,1,6,1,
931547,Female,High Risk,Credit Card,0.2059,Amman,53487,2/16/2024 18:03,2.22,37,10.78,Residential,Downtown,1,1,18,2,5,1,
915654,Male,High Risk,Wallet,0.1799,Amman,53488,2/22/2024 12:44,2.86,33,15.9,Downtown,Business District,0,1,12,2,4,0,
963718,Female,Medium Risk,Credit Card,0.2231,Amman,53489,2/16/2024 13:25,2.01,21,9.01,Downtown,Downtown,0,1,13,2,5,1,
962310,Female,Medium Risk,Credit Card,0.1684,Amman,53490,2/1/2024 0:04,2.46,31,14.61,Mall Area,Mall Area,0,1,0,2,4,0,
977986,Female,High Risk,Cash,0.1321,Amman,53491,5/30/2024 11:39,2.79,77,21.12,Airport,Mall Area,0,1,11,5,4,0,
970727,Female,High Risk,Cash,0.0954,Amman,53492,2/26/2024 20:13,2.35,89,24.63,Airport,Residential,1,1,20,2,1,0,
957264,Female,High Risk,Cash,0.2358,Amman,53493,2/20/2024 16:59,3.15,35,13.36,Mall Area,Business District,1,1,16,2,2,0,
901809,Male,Medium Risk,Credit Card,0.3889,Amman,53494,4/7/2024 15:31,5.41,20,13.91,Business District,Mall Area,0,1,15,4,7,0,
975753,Female,Medium Risk,Cash,0.1774,Zarqa,53495,1/7/2024 16:03,3.14,57,17.7,Industrial Zone,Bus Station,1,1,16,1,7,0,
917847,Female,Medium Risk,Cash,0.1661,Zarqa,53496,3/12/2024 9:12,1.54,24,9.27,Bus Station,Industrial Zone,0,1,9,3,2,0,
914276,Female,Medium Risk,Cash,0.2165,Irbid,53497,1/27/2024 18:07,1.68,21,7.76,University Area,Bus Station,1,1,18,1,6,1,
988716,Female,High Risk,Cash,0.1994,Amman,53498,3/12/2024 19:42,2.16,25,10.83,Mall Area,Mall Area,0,1,19,3,2,0,
979324,Female,Medium Risk,Wallet,0.1746,Amman,53499,5/21/2024 19:33,2.02,26,11.57,Downtown,Downtown,0,1,19,5,2,0,
917221,Female,High Risk,Cash,0.1982,Amman,53500,3/24/2024 17:18,2.37,38,11.96,Airport,Tourist Area,1,1,17,3,7,0,
948990,Female,High Risk,Cash,0.1476,Amman,53501,4/2/2024 8:42,3.59,101,24.33,Airport,Business District,1,1,8,4,2,0,
931955,Male,High Risk,Cash,0.1565,Zarqa,53502,5/7/2024 21:22,2.15,40,13.74,Residential,Industrial Zone,1,1,21,5,2,0,
928021,Male,Medium Risk,Credit Card,0.1611,Madaba,53503,3/2/2024 14:50,1.84,24,11.42,City Center,City Center,0,1,14,3,6,1,
905515,Male,High Risk,Cash,0.1049,Amman,53504,2/12/2024 0:12,3.19,91,30.41,Airport,Airport,0,1,0,2,1,0,
977897,Female,Medium Risk,Credit Card,0.1761,Irbid,53505,2/28/2024 9:55,1.55,25,8.8,University Area,University Area,0,1,9,2,3,0,
961158,Female,High Risk,Wallet,0.1644,Amman,53506,2/28/2024 3:16,3.59,91,21.84,Airport,Downtown,0,1,3,2,3,0,
945250,Female,Medium Risk,Cash,0.192,Jerash,53507,3/18/2024 12:25,1.67,21,8.7,Tourist Area,Residential,0,1,12,3,1,0,
909753,Male,High Risk,Cash,0.198,Amman,53508,5/24/2024 22:04,2.42,33,12.22,Residential,Downtown,0,1,22,5,5,1,
969785,Male,Medium Risk,Cash,0.2069,Amman,53509,4/24/2024 15:34,3.13,34,15.13,Downtown,Residential,0,1,15,4,3,0,
901689,Male,High Risk,Cash,0.3181,Aqaba,53510,2/16/2024 23:36,4.18,21,13.14,Tourist Area,Residential,0,1,23,2,5,1,
908237,Male,High Risk,Cash,0.1144,Amman,53511,4/7/2024 19:39,2.63,75,22.98,Airport,Airport,0,1,19,4,7,0,
917483,Male,Medium Risk,Wallet,0.4087,Aqaba,53512,2/28/2024 7:09,6.85,35,16.76,Port Area,Tourist Area,1,1,7,2,3,0,
974038,Female,Medium Risk,Cash,0.1986,Amman,53513,4/21/2024 21:23,3.1,52,15.61,Downtown,Mall Area,1,1,21,4,7,0,
991851,Male,Medium Risk,Cash,0.1339,Amman,53514,3/19/2024 12:53,3.92,108,29.27,Airport,Downtown,0,1,12,3,2,0,
988532,Male,High Risk,Cash,0.133,Amman,53515,2/18/2024 7:34,2.94,90,22.11,Airport,Airport,1,1,7,2,7,0,
954252,Male,Medium Risk,Cash,0.2074,Amman,53516,2/9/2024 12:03,2.42,26,11.67,Downtown,Residential,0,1,12,2,5,1,
931818,Female,Medium Risk,Credit Card,0.2055,Amman,53517,3/17/2024 13:53,2.89,33,14.06,Mall Area,Downtown,0,1,13,3,7,0,
919726,Male,Medium Risk,Cash,0.1755,Zarqa,53518,4/23/2024 21:28,2.68,46,15.27,Industrial Zone,Bus Station,1,1,21,4,2,0,
961286,Male,High Risk,Credit Card,0.3434,Aqaba,53519,4/21/2024 22:50,5.79,26,16.86,Port Area,Port Area,0,1,22,4,7,0,
905085,Female,Medium Risk,Cash,0.1761,Amman,53520,1/2/2024 19:20,1.75,24,9.94,Downtown,Airport,0,1,19,1,2,0,
962283,Male,High Risk,Wallet,0.1244,Amman,53521,1/15/2024 21:18,2.57,72,20.66,Airport,Residential,1,1,21,1,1,0,
951803,Male,High Risk,Credit Card,0.1421,Amman,53522,4/30/2024 6:16,3.05,88,21.47,Airport,Downtown,0,1,6,4,2,0,
945982,Female,Medium Risk,Credit Card,0.2175,Amman,53523,2/24/2024 10:46,2.31,29,10.62,Mall Area,Downtown,0,1,10,2,6,1,
912030,Male,Medium Risk,Credit Card,0.3988,Amman,53524,3/3/2024 0:55,5.44,20,13.64,Business District,Mall Area,0,1,0,3,7,0,
933956,Male,High Risk,Credit Card,0.2212,Zarqa,53525,3/19/2024 23:49,2.19,28,9.9,Industrial Zone,Industrial Zone,0,1,23,3,2,0,
991646,Female,Medium Risk,Cash,0.1181,Amman,53526,5/28/2024 12:55,2.94,83,24.89,Airport,Residential,0,1,12,5,2,0,
920040,Female,High Risk,Cash,0.1691,Amman,53527,1/1/2024 7:35,3.5,90,20.7,Airport,Downtown,1,1,7,1,1,0,
911166,Male,High Risk,Cash,0.2532,Amman,53528,1/10/2024 21:28,2.93,40,11.57,Residential,Downtown,1,1,21,1,3,0,
915060,Male,Medium Risk,Cash,0.1794,Irbid,53529,3/10/2024 21:08,2.52,51,14.05,Bus Station,Residential,1,1,21,3,7,0,
904591,Female,Medium Risk,Cash,0.239,Aqaba,53530,2/11/2024 15:28,2.22,24,9.29,Residential,Port Area,0,1,15,2,7,0,
930863,Female,Medium Risk,Wallet,0.2068,Amman,53531,3/29/2024 23:28,2.18,27,10.54,Residential,Mall Area,0,1,23,3,5,1,
965248,Male,High Risk,Credit Card,0.1542,Amman,53532,5/22/2024 16:56,3.29,92,21.33,Airport,Downtown,1,1,16,5,3,0,
993152,Male,High Risk,Wallet,0.2206,Aqaba,53533,5/26/2024 16:05,3.06,41,13.87,Residential,Tourist Area,1,1,16,5,7,0,
959659,Male,High Risk,Cash,0.1533,Amman,53534,1/18/2024 20:14,4.03,112,26.28,Airport,Downtown,1,1,20,1,4,0,
971382,Male,Medium Risk,Credit Card,0.3203,Aqaba,53535,2/16/2024 0:12,6.56,37,20.48,Tourist Area,City Center,0,1,0,2,5,1,
923522,Female,High Risk,Credit Card,0.2343,Amman,53536,3/16/2024 18:11,1.98,30,8.45,Residential,Downtown,1,1,18,3,6,1,
952308,Female,High Risk,Wallet,0.1307,Amman,53537,3/31/2024 1:11,2.86,81,21.88,Airport,Mall Area,0,1,1,3,7,0,
905214,Female,High Risk,Credit Card,0.17,Zarqa,53538,3/19/2024 23:33,1.72,27,10.12,City Center,Residential,0,1,23,3,2,0,
925851,Female,High Risk,Cash,0.1532,Amman,53539,1/8/2024 22:50,2.24,57,14.62,Airport,Downtown,0,1,22,1,1,0,
900973,Male,High Risk,Cash,0.2714,Jerash,53540,1/27/2024 6:54,2.09,16,7.7,Tourist Area,Tourist Area,0,1,6,1,6,1,
934314,Female,High Risk,Cash,0.2034,Amman,53541,5/4/2024 4:15,2.28,31,11.21,Mall Area,Business District,0,1,4,5,6,1,
902827,Female,High Risk,Wallet,0.1477,Amman,53542,3/22/2024 17:06,4.22,100,28.58,Airport,Downtown,1,1,17,3,5,1,
941147,Female,High Risk,Cash,0.1812,Amman,53543,3/14/2024 15:02,2.53,36,13.96,Mall Area,Business District,0,1,15,3,4,0,
919608,Male,Medium Risk,Cash,0.1664,Amman,53544,5/22/2024 14:41,2.37,35,14.24,Downtown,Business District,0,1,14,5,3,0,
986962,Female,Medium Risk,Credit Card,0.2562,Amman,53545,5/25/2024 21:40,2.18,33,8.51,Downtown,Downtown,1,1,21,5,6,1,
921061,Male,Medium Risk,Credit Card,0.151,Amman,53546,3/1/2024 13:17,3.26,80,21.59,Airport,Mall Area,0,1,13,3,5,1,
923993,Female,High Risk,Wallet,0.2194,Amman,53547,5/12/2024 13:35,2.19,23,9.98,Downtown,Downtown,0,1,13,5,7,0,
971762,Male,High Risk,Cash,0.3505,Irbid,53548,3/15/2024 21:50,1.09,19,3.11,City Center,Residential,1,1,21,3,5,1,
977491,Male,Medium Risk,Cash,0.2497,Amman,53549,3/29/2024 6:33,2.32,25,9.29,Residential,Downtown,0,1,6,3,5,1,
915090,Male,High Risk,Cash,0.1448,Amman,53550,2/26/2024 7:05,3.49,97,24.1,Airport,Business District,1,1,7,2,1,0,
957305,Male,High Risk,Credit Card,0.1322,Amman,53551,4/18/2024 21:29,3.41,104,25.79,Airport,Downtown,1,1,21,4,4,0,
900851,Male,High Risk,Credit Card,0.2012,Amman,53552,4/5/2024 17:40,3.31,48,16.45,Residential,Residential,1,1,17,4,5,1,
995688,Female,Medium Risk,Credit Card,0.3911,Aqaba,53553,5/23/2024 22:11,5.55,23,14.19,Tourist Area,Port Area,0,1,22,5,4,0,
908311,Female,High Risk,Cash,0.17,Amman,53554,4/19/2024 0:44,3.53,84,20.77,Airport,Business District,0,1,0,4,5,1,
950097,Female,High Risk,Cash,0.2288,Jerash,53555,4/26/2024 16:16,2.27,33,9.92,Tourist Area,Residential,1,1,16,4,5,1,
928819,Male,High Risk,Credit Card,0.1719,Irbid,53556,4/16/2024 6:00,1.71,22,9.95,City Center,University Area,0,1,6,4,2,0,
960550,Female,Medium Risk,Cash,0.1947,Amman,53557,1/12/2024 22:59,1.84,25,9.45,Residential,Business District,0,1,22,1,5,1,
939907,Male,Medium Risk,Cash,0.1851,Irbid,53558,1/16/2024 21:43,1.47,26,7.94,Residential,Bus Station,1,1,21,1,2,0,
948119,Female,High Risk,Cash,0.1255,Mafraq,53559,4/11/2024 21:57,1.2,22,9.56,Border Road,Border Road,1,1,21,4,4,0,
944157,Male,Medium Risk,Wallet,0.1858,Zarqa,53560,3/28/2024 15:53,2.19,31,11.79,Industrial Zone,City Center,0,1,15,3,4,0,
923921,Male,High Risk,Cash,0.1882,Amman,53561,2/29/2024 23:21,2.42,33,12.86,Residential,Residential,0,1,23,2,4,0,
916538,Female,Medium Risk,Cash,0.1218,Amman,53562,1/20/2024 12:00,2.73,88,22.42,Airport,Business District,0,1,12,1,6,1,
989603,Female,High Risk,Cash,0.2286,Amman,53563,5/31/2024 8:37,2.16,35,9.45,Downtown,Residential,1,1,8,5,5,1,
971007,Male,High Risk,Cash,0.1721,Amman,53564,2/24/2024 17:30,3.78,90,21.97,Airport,Downtown,1,1,17,2,6,1,
941463,Female,Medium Risk,Cash,0.2089,Irbid,53565,3/4/2024 11:51,1.32,15,6.32,University Area,City Center,0,1,11,3,1,0,
960077,Female,Medium Risk,Cash,0.3343,Aqaba,53566,5/30/2024 22:20,6.8,39,20.34,Tourist Area,City Center,0,1,22,5,4,0,
967076,Male,High Risk,Cash,0.1106,Amman,53567,4/16/2024 12:13,2.97,85,26.86,Airport,Airport,0,1,12,4,2,0,
926027,Male,High Risk,Cash,0.2084,Karak,53568,1/28/2024 18:50,1.78,33,8.54,Residential,Residential,1,1,18,1,7,0,
974667,Female,High Risk,Cash,0.1951,Madaba,53569,5/23/2024 4:48,1.19,19,6.1,City Center,City Center,0,1,4,5,4,0,
969929,Male,Medium Risk,Cash,0.1377,Amman,53570,3/26/2024 22:50,2.29,66,16.63,Airport,Downtown,0,1,22,3,2,0,
981503,Male,Medium Risk,Cash,0.1763,Zarqa,53571,2/20/2024 18:40,2.43,43,13.78,City Center,City Center,1,1,18,2,2,0,
913599,Male,High Risk,Cash,0.1484,Amman,53572,2/15/2024 21:00,3.11,85,20.95,Airport,Downtown,1,1,21,2,4,0,
992210,Female,High Risk,Wallet,0.1636,Amman,53573,2/5/2024 21:57,2.76,77,16.87,Airport,Downtown,1,1,21,2,1,0,
903744,Female,High Risk,Credit Card,0.1369,Amman,53574,5/15/2024 22:04,3,88,21.91,Airport,Mall Area,0,1,22,5,3,0,
910636,Male,High Risk,Cash,0.5744,Amman,53575,4/8/2024 21:06,7.84,23,13.65,Business District,Mall Area,1,1,21,4,1,0,
954409,Female,High Risk,Credit Card,0.2575,Irbid,53576,1/3/2024 20:25,1.9,30,7.38,Residential,City Center,1,1,20,1,3,0,
908272,Female,High Risk,Cash,0.2359,Amman,53577,2/2/2024 21:16,2.71,39,11.49,Mall Area,Mall Area,1,1,21,2,5,1,
978360,Female,Medium Risk,Cash,0.4255,Amman,53578,5/2/2024 18:12,7.22,34,16.97,Business District,Mall Area,1,1,18,5,4,0,
910692,Male,Medium Risk,Cash,0.2869,Irbid,53579,2/29/2024 20:13,1.75,28,6.1,Bus Station,Residential,1,1,20,2,4,0,
932245,Male,Medium Risk,Credit Card,0.1729,Amman,53580,5/28/2024 20:01,2.54,45,14.69,Business District,Business District,1,1,20,5,2,0,
917093,Male,Medium Risk,Wallet,0.1741,Amman,53581,3/16/2024 10:58,2.8,42,16.08,Downtown,Airport,0,1,10,3,6,1,
948787,Male,Medium Risk,Credit Card,0.1248,Amman,53582,3/19/2024 8:44,2.85,94,22.84,Airport,Business District,1,1,8,3,2,0,
936934,Male,High Risk,Cash,0.2175,Irbid,53583,5/26/2024 7:45,1.69,29,7.77,University Area,Residential,1,1,7,5,7,0,
992259,Female,High Risk,Cash,0.196,Madaba,53584,1/9/2024 1:26,1.87,26,9.54,City Center,City Center,0,1,1,1,2,0,
993446,Female,Medium Risk,Cash,0.1513,Amman,53585,3/15/2024 13:18,2.17,57,14.34,Airport,Mall Area,0,1,13,3,5,1,
920915,Male,High Risk,Cash,0.493,Amman,53586,3/17/2024 22:32,5.66,13,11.48,Business District,Downtown,0,1,22,3,7,0,
929598,Male,High Risk,Cash,0.1176,Amman,53587,5/7/2024 20:06,3.52,106,29.92,Airport,Airport,1,1,20,5,2,0,
926085,Female,High Risk,Cash,0.1447,Amman,53588,1/14/2024 9:07,2.17,58,15,Airport,Downtown,0,1,9,1,7,0,
962283,Female,High Risk,Cash,0.2131,Irbid,53589,1/5/2024 8:10,2.8,40,13.14,University Area,City Center,1,1,8,1,5,1,
939561,Male,High Risk,Cash,0.2272,Amman,53590,2/3/2024 7:51,3.07,47,13.51,Downtown,Business District,1,1,7,2,6,1,
967602,Female,High Risk,Credit Card,0.2696,Irbid,53591,1/9/2024 21:22,1.86,25,6.9,University Area,Bus Station,1,1,21,1,2,0,
987596,Male,High Risk,Cash,0.1369,Amman,53592,3/18/2024 21:58,2.5,69,18.26,Airport,Airport,1,1,21,3,1,0,
938653,Male,High Risk,Credit Card,0.4763,Amman,53593,1/6/2024 18:14,6.22,31,13.06,Business District,Mall Area,1,1,18,1,6,1,
939446,Female,Medium Risk,Credit Card,0.2016,Amman,53594,1/15/2024 9:38,2.99,31,14.83,Downtown,Business District,0,1,9,1,1,0,
991407,Male,Medium Risk,Credit Card,0.372,Aqaba,53595,5/30/2024 18:46,5.81,37,15.62,Port Area,Port Area,1,1,18,5,4,0,
950283,Male,Medium Risk,Credit Card,0.2087,Amman,53596,3/23/2024 9:17,2.55,26,12.22,Residential,Downtown,0,1,9,3,6,1,
937604,Male,High Risk,Cash,0.23,Zarqa,53597,3/28/2024 18:25,1.95,29,8.48,Residential,Residential,1,1,18,3,4,0,
918484,Male,High Risk,Cash,0.1665,Karak,53598,2/21/2024 8:17,2.07,41,12.43,City Center,City Center,1,1,8,2,3,0,
911431,Male,High Risk,Cash,0.2247,Amman,53599,4/6/2024 7:58,2.13,34,9.48,Mall Area,Business District,1,1,7,4,6,1,
945841,Male,High Risk,Cash,0.1377,Irbid,53600,3/2/2024 19:02,1.34,26,9.73,University Area,Residential,0,1,19,3,6,1,
953733,Female,High Risk,Cash,0.1864,Amman,53601,5/31/2024 17:40,2.36,39,12.66,Downtown,Mall Area,1,1,17,5,5,1,
960798,Male,Medium Risk,Cash,0.1855,Karak,53602,2/16/2024 13:20,1.59,20,8.57,University Area,City Center,0,1,13,2,5,1,
923970,Male,Medium Risk,Cash,0.146,Zarqa,53603,2/1/2024 11:33,2.2,29,15.07,City Center,Bus Station,0,1,11,2,4,0,
952797,Female,Medium Risk,Cash,0.1808,Amman,53604,3/4/2024 0:52,2.36,27,13.05,Business District,Business District,0,1,0,3,1,0,
910027,Female,High Risk,Wallet,0.2103,Zarqa,53605,4/3/2024 22:19,2.17,26,10.32,Industrial Zone,Residential,0,1,22,4,3,0,
938543,Female,High Risk,Cash,0.3646,Aqaba,53606,5/2/2024 13:54,5.52,24,15.14,Tourist Area,City Center,0,1,13,5,4,0,
955732,Male,High Risk,Cash,0.152,Amman,53607,5/5/2024 1:31,1.69,34,11.12,Downtown,Business District,0,1,1,5,7,0,
904176,Female,Medium Risk,Cash,0.1937,Amman,53608,1/24/2024 21:01,2.82,40,14.56,Mall Area,Business District,1,1,21,1,3,0,
955979,Male,High Risk,Cash,0.2188,Amman,53609,5/14/2024 18:15,2.4,33,10.97,Business District,Business District,1,1,18,5,2,0,
997989,Female,High Risk,Cash,0.1413,Amman,53610,4/24/2024 8:50,2.79,84,19.74,Airport,Mall Area,1,1,8,4,3,0,
903184,Male,High Risk,Credit Card,0.1434,Amman,53611,2/17/2024 22:11,3.42,91,23.85,Airport,Downtown,0,1,22,2,6,1,
973994,Male,High Risk,Cash,0.1246,Amman,53612,1/1/2024 17:30,2.26,82,18.14,Airport,Business District,1,1,17,1,1,0,
913323,Female,Medium Risk,Credit Card,0.1668,Irbid,53613,2/28/2024 8:07,1.81,39,10.85,University Area,City Center,1,1,8,2,3,0,
969773,Female,High Risk,Cash,0.1158,Amman,53614,5/2/2024 16:57,3.17,100,27.37,Airport,Residential,1,1,16,5,4,0,
912381,Female,Medium Risk,Cash,0.2215,Jerash,53615,4/23/2024 8:02,2.82,37,12.73,Tourist Area,Tourist Area,1,1,8,4,2,0,
985178,Male,High Risk,Cash,0.1445,Madaba,53616,3/26/2024 7:28,2.1,38,14.53,Residential,Airport Road,1,1,7,3,2,0,
972455,Male,High Risk,Cash,0.1998,Amman,53617,4/24/2024 8:11,3.88,58,19.42,Business District,Business District,1,1,8,4,3,0,
989890,Male,High Risk,Cash,0.0877,Amman,53618,3/21/2024 14:35,2.43,83,27.7,Airport,Airport,0,1,14,3,4,0,
990847,Female,Medium Risk,Credit Card,0.2264,Amman,53619,1/11/2024 15:45,2.04,27,9.01,Business District,Business District,0,1,15,1,4,0,
937842,Female,High Risk,Wallet,0.2093,Amman,53620,5/11/2024 21:21,2.69,44,12.85,Downtown,Downtown,1,1,21,5,6,1,
953085,Female,Medium Risk,Cash,0.1571,Amman,53621,1/31/2024 19:29,3.48,86,22.15,Airport,Downtown,0,1,19,1,3,0,
983211,Female,High Risk,Cash,0.1748,Irbid,53622,2/4/2024 12:36,1.29,23,7.38,Residential,City Center,0,1,12,2,7,0,
972835,Male,High Risk,Cash,0.1003,Amman,53623,3/14/2024 19:20,2.78,95,27.71,Airport,Airport,0,1,19,3,4,0,
947489,Female,Medium Risk,Credit Card,0.1874,Zarqa,53624,4/16/2024 2:15,1.69,24,9.02,City Center,Residential,0,1,2,4,2,0,
945662,Female,High Risk,Cash,0.1337,Amman,53625,3/6/2024 8:17,2.87,95,21.47,Airport,Downtown,1,1,8,3,3,0,
959372,Female,High Risk,Credit Card,0.1274,Amman,53626,4/13/2024 19:56,3.01,86,23.62,Airport,Downtown,0,1,19,4,6,1,
951651,Female,High Risk,Cash,0.2009,Irbid,53627,1/19/2024 8:42,2.25,36,11.2,Bus Station,Residential,1,1,8,1,5,1,
912246,Female,Medium Risk,Wallet,0.1928,Amman,53628,5/3/2024 23:41,2.5,32,12.97,Downtown,Downtown,0,1,23,5,5,1,
951787,Male,Medium Risk,Wallet,0.185,Irbid,53629,1/3/2024 18:03,2.2,40,11.89,City Center,University Area,1,1,18,1,3,0,
972255,Female,High Risk,Cash,0.1868,Zarqa,53630,4/15/2024 21:36,2.01,33,10.76,City Center,Residential,1,1,21,4,1,0,
996918,Female,High Risk,Cash,0.1438,Amman,53631,3/26/2024 17:43,3.33,101,23.16,Airport,Downtown,1,1,17,3,2,0,
922997,Female,High Risk,Cash,0.1132,Amman,53632,5/8/2024 19:54,3.29,98,29.06,Airport,Residential,0,1,19,5,3,0,
925930,Female,High Risk,Credit Card,0.1572,Amman,53633,2/22/2024 20:23,3.3,91,20.99,Airport,Mall Area,1,1,20,2,4,0,
960454,Female,High Risk,Cash,0.2457,Irbid,53634,1/7/2024 23:11,1.44,16,5.86,University Area,Residential,0,1,23,1,7,0,
910516,Female,Medium Risk,Cash,0.1892,Amman,53635,1/9/2024 9:42,2.38,29,12.58,Downtown,Airport,0,1,9,1,2,0,
952923,Male,High Risk,Cash,0.1816,Amman,53636,4/14/2024 13:24,2.6,35,14.32,Downtown,Business District,0,1,13,4,7,0,
915580,Female,Medium Risk,Cash,0.194,Karak,53637,1/31/2024 21:14,1.67,32,8.61,City Center,City Center,1,1,21,1,3,0,
932483,Male,High Risk,Cash,0.2593,Amman,53638,2/4/2024 21:33,2.5,35,9.64,Downtown,Downtown,1,1,21,2,7,0,
999385,Male,Medium Risk,Wallet,0.1201,Amman,53639,4/17/2024 0:10,2.61,82,21.74,Airport,Downtown,0,1,0,4,3,0,
946660,Female,Medium Risk,Cash,0.2046,Amman,53640,4/22/2024 0:25,3.02,35,14.76,Residential,Residential,0,1,0,4,1,0,
975236,Male,High Risk,Wallet,0.1523,Amman,53641,2/11/2024 20:20,3.12,82,20.48,Airport,Downtown,1,1,20,2,7,0,
946563,Female,Medium Risk,Cash,0.1543,Amman,53642,3/1/2024 17:47,2.89,85,18.73,Airport,Mall Area,1,1,17,3,5,1,
932441,Male,High Risk,Credit Card,0.1447,Amman,53643,5/13/2024 17:28,3.72,110,25.7,Airport,Downtown,1,1,17,5,1,0,
993902,Female,Medium Risk,Wallet,0.4209,Amman,53644,2/23/2024 17:31,5.35,23,12.71,Business District,Mall Area,1,1,17,2,5,1,
963577,Male,High Risk,Cash,0.2208,Amman,53645,4/19/2024 18:53,2.42,36,10.96,Downtown,Mall Area,1,1,18,4,5,1,
932250,Male,Medium Risk,Credit Card,0.443,Amman,53646,2/24/2024 6:14,4.55,17,10.27,Business District,Downtown,0,1,6,2,6,1,
907394,Female,High Risk,Cash,0.1945,Zarqa,53647,3/1/2024 17:57,3.1,45,15.94,Industrial Zone,Residential,1,1,17,3,5,1,
957561,Male,Medium Risk,Cash,0.209,Amman,53648,4/11/2024 13:58,2.5,30,11.96,Residential,Residential,0,1,13,4,4,0,
982712,Female,High Risk,Cash,0.2313,Madaba,53649,5/14/2024 2:18,1.33,15,5.75,Residential,Residential,0,1,2,5,2,0,
911979,Male,High Risk,Cash,0.2236,Irbid,53650,5/21/2024 20:28,1.63,32,7.29,University Area,Residential,1,1,20,5,2,0,
918379,Female,High Risk,Wallet,0.3571,Aqaba,53651,1/8/2024 18:34,6.2,37,17.36,Tourist Area,Tourist Area,1,1,18,1,1,0,
925616,Male,High Risk,Wallet,0.1415,Mafraq,53652,5/9/2024 9:45,0.75,11,5.3,Border Road,Residential,0,1,9,5,4,0,
932462,Male,High Risk,Cash,0.2151,Irbid,53653,3/30/2024 7:03,1.96,34,9.11,City Center,City Center,1,1,7,3,6,1,
961357,Female,High Risk,Credit Card,0.1956,Amman,53654,1/18/2024 21:48,2.92,49,14.93,Downtown,Business District,1,1,21,1,4,0,
936697,Male,High Risk,Wallet,0.2358,Amman,53655,3/2/2024 19:17,2.69,28,11.41,Downtown,Business District,0,1,19,3,6,1,
906134,Male,High Risk,Wallet,0.3871,Aqaba,53656,5/25/2024 12:56,7.39,32,19.09,Port Area,City Center,0,1,12,5,6,1,
908218,Male,Medium Risk,Cash,0.4444,Amman,53657,3/28/2024 9:00,5.51,15,12.4,Business District,Downtown,0,1,9,3,4,0,
925443,Male,High Risk,Cash,0.126,Amman,53658,5/30/2024 20:34,2.53,76,20.08,Airport,Residential,1,1,20,5,4,0,
981711,Female,Medium Risk,Cash,0.2041,Amman,53659,2/15/2024 7:56,2.81,42,13.77,Downtown,Mall Area,1,1,7,2,4,0,
941215,Male,High Risk,Cash,0.1825,Zarqa,53660,1/31/2024 21:56,2.02,29,11.07,Industrial Zone,City Center,1,1,21,1,3,0,
993812,Male,High Risk,Cash,0.153,Amman,53661,5/4/2024 22:38,1.94,58,12.68,Airport,Business District,0,1,22,5,6,1,
980505,Female,High Risk,Wallet,0.1258,Amman,53662,1/23/2024 22:01,2.78,80,22.1,Airport,Downtown,0,1,22,1,2,0,
983501,Male,High Risk,Credit Card,0.1958,Karak,53663,4/19/2024 9:28,1.22,17,6.23,City Center,City Center,0,1,9,4,5,1,
902999,Male,High Risk,Wallet,0.3434,Amman,53664,2/11/2024 8:36,5.81,37,16.92,Business District,Mall Area,1,1,8,2,7,0,
927629,Male,Medium Risk,Credit Card,0.2313,Jerash,53665,2/13/2024 7:29,2.69,35,11.63,Tourist Area,Residential,1,1,7,2,2,0,
975032,Female,Medium Risk,Credit Card,0.1457,Amman,53666,4/16/2024 20:40,3,85,20.59,Airport,Downtown,1,1,20,4,2,0,
905036,Female,High Risk,Cash,0.1717,Amman,53667,5/28/2024 18:11,2.15,66,12.52,Airport,Downtown,1,1,18,5,2,0,
942667,Female,Medium Risk,Credit Card,0.269,Jerash,53668,1/4/2024 7:12,2.05,26,7.62,Tourist Area,Residential,1,1,7,1,4,0,
942167,Male,Medium Risk,Credit Card,0.1601,Amman,53669,2/5/2024 21:18,4.33,110,27.04,Airport,Business District,1,1,21,2,1,0,
958480,Female,Medium Risk,Cash,0.282,Jerash,53670,4/8/2024 18:37,2.4,32,8.51,Tourist Area,Residential,1,1,18,4,1,0,
901657,Female,High Risk,Credit Card,0.1433,Amman,53671,5/16/2024 21:59,3.81,105,26.58,Airport,Business District,1,1,21,5,4,0,
958872,Male,High Risk,Credit Card,0.2184,Amman,53672,2/14/2024 22:00,3.04,32,13.92,Residential,Mall Area,0,1,22,2,3,0,
914382,Female,Medium Risk,Cash,0.2066,Zarqa,53673,2/24/2024 8:02,2.95,43,14.28,Industrial Zone,City Center,1,1,8,2,6,1,
915948,Male,High Risk,Cash,0.1476,Amman,53674,1/25/2024 11:39,3.95,100,26.76,Airport,Business District,0,1,11,1,4,0,
